"DL_score","ML_score","Truth"
0.2459629,0,"0"
0.009369517,0,"0"
0.007692549,0,"0"
0.032306507,0,"0"
0.02397221,0,"0"
0.0012832131,0,"0"
0.12733863,0,"0"
0.08969998,0,"0"
0.25864014,0,"0"
0.009233069,0,"0"
0.58884853,0,"0"
0.0015587497,0,"0"
0.16354747,0,"0"
0.04643387,0,"0"
0.03545628,0,"0"
0.0883329,0,"0"
0.008534028,0,"0"
0.050008085,0,"0"
0.0042914627,0,"0"
0.1661005,0,"0"
0.001090566,0,"0"
0.76168627,0,"0"
0.014540422,0,"0"
0.026609728,0,"0"
0.009534447,0,"0"
0.23970698,0,"0"
0.011765384,0,"0"
0.044804376,0,"0"
0.030185217,0,"0"
0.0017616953,0,"0"
0.27523845,0,"0"
0.015706886,0,"0"
0.00026312165,0,"0"
0.0064750845,0,"0"
0.0019325562,0,"0"
0.057301033,0,"0"
0.98538035,0,"0"
0.0790407,0,"0"
0.016085755,0,"0"
0.005646504,0,"0"
0.008053984,0,"0"
0.030288728,0,"0"
0.045024633,0,"0"
0.0063762013,0,"0"
0.07877242,0,"0"
0.06736745,0,"0"
0.33467844,0,"0"
0.009787517,0,"0"
0.009697314,0,"0"
0.7912963,0,"0"
0.014518807,0,"0"
0.11304694,0,"0"
0.015140923,0,"0"
0.06979248,0,"0"
0.93458325,0,"0"
0.1511648,0,"0"
0.016301239,0,"0"
0.0009006788,0,"0"
0.39504185,0,"0"
0.026848791,0,"0"
0.005629112,0,"0"
0.0021201326,0,"0"
0.39004624,0,"0"
0.03393502,0,"0"
0.031250164,0,"0"
0.01061344,0,"0"
0.35373405,0,"0"
0.049979363,0,"0"
0.10910491,0,"0"
0.76508445,0,"0"
0.0022210788,0,"0"
0.016042124,0,"0"
0.076195486,0,"0"
0.0022361267,0,"0"
0.25820506,0,"0"
0.33034417,0,"0"
0.021071982,0,"0"
0.16000064,0,"1"
0.010876596,0,"0"
0.0046975026,0,"0"
0.007643584,0,"0"
0.00086208066,0,"0"
0.008959162,0,"0"
0.003163667,0,"0"
0.0061424747,0,"0"
0.11104874,0,"0"
0.72861904,0,"0"
0.21497935,0,"0"
0.011109031,0,"0"
0.02602421,0,"0"
0.03090613,0,"0"
0.0015581814,0,"0"
0.020699395,0,"0"
0.01260288,0,"0"
0.15847361,0,"0"
0.14197932,0,"0"
0.15314247,0,"0"
0.0004125178,0,"0"
0.002610366,0,"0"
0.02447567,0,"0"
0.002070881,0,"0"
0.17246936,0,"0"
5.1972136e-05,0,"0"
0.045260653,0,"0"
0.011949113,0,"0"
0.00877268,0,"0"
0.00045262036,0,"0"
0.47292557,0,"0"
0.15673672,0,"0"
0.028253777,0,"0"
0.0025744226,0,"0"
0.0080527915,0,"0"
0.03892129,0,"0"
0.4746101,0,"0"
0.020389296,0,"0"
0.036094245,0,"0"
0.007410965,0,"0"
0.052337393,0,"0"
0.015931124,0,"0"
0.1561323,0,"0"
0.0038553395,0,"0"
0.3572431,0,"0"
0.29691166,0,"0"
0.19466019,0,"0"
0.0033324033,0,"0"
0.9622016,0,"0"
0.02294994,0,"0"
0.0112471115,0,"0"
0.019718714,0,"0"
0.0007399747,0,"0"
0.0052706534,0,"0"
0.056004748,0,"0"
0.06760287,0,"0"
0.0050345487,0,"0"
0.014599621,0,"0"
0.0008780683,0,"0"
0.038426884,0,"0"
0.0020591032,0,"0"
0.108840846,0,"0"
0.020649865,0,"0"
0.3300704,0,"0"
0.0040641986,0,"0"
0.5394619,0,"0"
0.00079512165,0,"0"
0.03896892,0,"0"
0.052475754,0,"0"
0.6352998,0,"0"
0.005884596,0,"0"
0.04078868,0,"0"
0.10206987,0,"0"
0.0022522395,0,"0"
0.06388128,0,"0"
0.0041528074,0,"0"
0.14199339,0,"0"
0.00721605,0,"0"
0.027680555,0,"0"
0.015816068,0,"0"
0.14963731,0,"0"
0.00015717781,0,"0"
0.014788298,0,"0"
0.1303726,0,"0"
0.080641314,0,"0"
0.035916787,0,"0"
0.0053737503,0,"0"
0.0057786736,0,"0"
0.012648956,0,"0"
0.0066902777,0,"0"
0.0015830195,0,"0"
0.0071135,0,"0"
0.0041248812,0,"0"
0.026328005,0,"0"
0.05053103,0,"0"
0.030952336,0,"0"
0.05308494,0,"0"
0.06383068,0,"0"
0.09417847,0,"0"
0.0077078072,0,"0"
0.51818466,0,"0"
0.0069133975,0,"0"
0.0009448945,0,"0"
0.19605552,0,"0"
0.027670417,0,"0"
0.0079826685,0,"0"
0.039080173,0,"0"
0.11873289,0,"0"
0.00424025,0,"0"
0.08449345,0,"0"
0.042137112,0,"0"
0.0052647986,0,"0"
0.35481367,0,"0"
0.14762862,0,"0"
0.9941256,0,"0"
0.0076773455,0,"0"
0.008334403,0,"0"
0.36689287,0,"0"
0.035150554,0,"0"
0.5073861,0,"0"
0.08904107,0,"0"
0.30432588,0,"0"
0.16212519,0,"0"
0.000106874,0,"0"
0.0014229565,0,"0"
0.0014534405,0,"0"
0.122306325,0,"0"
0.0072135776,0,"0"
0.001142535,0,"0"
0.0025233764,0,"0"
0.0051067593,0,"0"
0.39420998,0,"0"
0.36306632,0,"0"
0.0040366603,0,"0"
0.00013453567,0,"0"
0.041391473,0,"0"
0.07998195,0,"0"
0.024283992,0,"0"
0.062078126,0,"0"
0.046963625,0,"0"
0.014178655,0,"0"
0.14575045,0,"0"
0.030786872,0,"0"
0.0016933058,0,"0"
0.011593952,0,"0"
0.073975295,0,"0"
0.00035368145,0,"0"
0.0008134577,0,"0"
7.203913e-05,0,"0"
0.0004868834,0,"0"
0.6229324,0,"0"
0.012391894,0,"0"
0.01436436,0,"0"
0.04865885,0,"0"
0.017215569,0,"0"
0.0015275032,0,"0"
0.0052512065,0,"0"
0.0005277603,0,"0"
0.0001162144,0,"0"
0.4137412,0,"0"
0.88247454,0,"0"
0.041478574,0,"0"
0.000107020045,0,"0"
0.110010296,0,"0"
0.040848874,0,"0"
0.0004630633,0,"0"
0.0740352,0,"0"
0.38562697,0,"0"
0.50004804,0,"0"
0.002196628,0,"0"
0.012084713,0,"0"
0.033988837,0,"0"
0.017561007,0,"0"
0.0040544937,0,"0"
0.8959683,0,"0"
0.0056018042,0,"0"
0.005905051,0,"0"
1.9183813e-05,0,"0"
0.34243008,0,"0"
0.016319694,0,"0"
0.0023039456,0,"0"
0.8623663,0,"0"
0.0055068084,0,"0"
0.0025854756,0,"0"
0.38144663,0,"0"
0.9999995,0,"0"
0.0014900557,0,"0"
0.1635373,0,"0"
0.010628286,0,"0"
1,0,"0"
0.32672277,0,"0"
0.00030262844,0,"0"
0.00075113314,0,"0"
0.8322984,0,"0"
0.0005425416,0,"0"
0.0073824255,0,"0"
0.0009250895,0,"0"
0.008979957,0,"0"
0.1084202,0,"0"
0.14454271,0,"0"
0.15292634,0,"0"
0.520018,0,"0"
0.0038355414,0,"0"
0.9132503,0,"0"
0.00826506,0,"0"
0.14988275,0,"0"
0.3189484,0,"0"
0.0060468717,0,"0"
0.0098390775,0,"0"
0.0146425115,0,"0"
0.032680973,0,"0"
0.00064049766,0,"0"
0.0018665768,0,"0"
2.6813506e-05,0,"0"
0.0071371333,0,"0"
0.0049268915,0,"0"
1.5620619e-05,0,"0"
0.9858915,0,"0"
0.80447435,0,"0"
1.8590322e-06,0,"0"
0.96117187,0,"1"
0.018235028,0,"0"
0.00412022,0,"0"
7.079369e-05,0,"0"
0.012409805,0,"0"
0.13514224,0,"0"
0.93981236,0,"0"
7.639281e-05,0,"0"
0.43511128,0,"0"
9.274938e-05,0,"0"
0.0006192231,0,"0"
0.051194955,0,"0"
0.0012410199,0,"0"
0.0004138446,0,"0"
0.03530812,0,"0"
0.021727988,0,"0"
0.0005547546,0,"0"
0.01864894,0,"0"
0.00064181874,0,"0"
0.00036758115,0,"0"
0.23026995,0,"0"
0.91305393,0,"0"
0.00039805027,0,"0"
0.00029304522,0,"0"
0.0017220195,0,"0"
6.522038e-05,0,"0"
0.04905377,0,"0"
0.00046402303,0,"0"
1.580116e-05,0,"0"
0.0006330024,0,"0"
0.0025186997,0,"0"
0.00012489251,0,"0"
0.9920867,0,"0"
5.3487805e-05,0,"0"
0.03321509,0,"0"
6.787742e-05,0,"0"
0.01506935,0,"0"
0.003151778,0,"0"
0.0006503853,0,"0"
0.0024472985,0,"0"
0.0051869415,0,"0"
7.133333e-08,0,"0"
0.00014300029,0,"0"
0.124144845,0,"0"
1.2100226e-06,0,"0"
0.06827389,0.9083389,"0"
0.0054713003,0.62809813,"1"
0.19893049,0.9551008,"1"
7.638953e-05,0,"0"
7.437629e-05,0.5404944,"0"
0.12745395,0,"0"
1.3687594e-05,0,"0"
0.065442525,0,"0"
0.0014274456,0.9011084,"0"
0.002665656,0,"0"
0.63048464,0,"0"
0.00011241437,0,"0"
0.0069625354,0.7769544,"1"
0.2424466,0.81971425,"1"
0.13750054,0,"1"
0.020891022,0.95092547,"0"
0.9903722,0.41369268,"1"
0.010275442,0.85335875,"0"
0.0009915225,0.9773936,"0"
0.01593956,0,"0"
0.0012597032,0.16619998,"0"
0.010043016,0,"1"
0.022212796,0.80968744,"0"
0.0007200831,0.57094187,"0"
0.06543918,0.660366,"0"
0.008549454,0.31482384,"0"
0.00086485746,0.23526287,"0"
0.03964258,0,"0"
0.028215233,0,"1"
0.009642573,0,"0"
0.005269116,0,"0"
0.00036239534,0.80438334,"1"
0.033087075,0.8012998,"0"
9.468392e-05,0.5489661,"1"
0.0004971109,0.5974147,"0"
6.784164e-05,0,"0"
0.011071852,0.5978366,"0"
1.0744824e-06,0.83000183,"0"
0.013820839,0.7261035,"0"
0.0017926156,0.08496258,"0"
0.0019540268,0.80160046,"1"
2.5263946e-06,0,"1"
0.4494413,0.6509423,"1"
0.0024307868,0.6244245,"0"
0.009335145,0,"0"
4.6354544e-06,0,"1"
0.06436214,0.58043784,"1"
2.4101006e-09,0,"0"
0.078001454,0.6127981,"0"
0.0307611,0.380665,"1"
0.00011655679,0.7955328,"0"
0.0003469738,0.9788366,"1"
4.6972214e-06,0,"1"
6.9957e-06,0.7796848,"0"
0.02308264,0.58702725,"0"
0.007156203,0.23373966,"1"
0.003342667,0,"1"
0.0035486945,0,"1"
0.0011827766,0.9033705,"0"
2.5162111e-05,0,"0"
0.008447344,0,"0"
0.02443991,0.35653457,"0"
0.13317768,0,"0"
0.017362114,0,"0"
0.00913473,0,"0"
0.0027568368,0,"0"
0.025401348,0.6865103,"0"
0.00081564963,0.6202399,"0"
0.014947625,0.980052,"0"
0.03780101,0.47431284,"0"
0.0010942718,0,"0"
2.0813883e-07,0,"1"
0.041149747,0.48868406,"0"
0.99998856,0,"1"
0.0648874,0,"0"
0.005306229,0,"0"
0.00034010055,0,"1"
0.00084627373,0,"0"
0.04645999,0.52728295,"0"
0.00031307602,0.9888287,"0"
0.0027174125,0.5919464,"0"
0.001327911,0,"0"
0.8981171,0.751282,"1"
0.000711881,0,"0"
0.7664261,0,"0"
0.0041404217,0,"0"
5.6904493e-05,0,"1"
0.3709712,0.5207929,"1"
0.00010068779,0,"1"
7.645803e-05,0.87316626,"0"
4.9956434e-05,0.9718293,"0"
0.0037051016,0.8672713,"0"
0.0014447522,0,"1"
6.153014e-05,0,"0"
0.044007137,0,"1"
1.8809005e-05,0.56804264,"0"
0.000342199,0,"1"
0.00016970192,0,"0"
0.0009478312,0,"1"
0.006792743,0.20482364,"0"
0.0018008712,0.60553735,"0"
0.16790713,0,"1"
0.0112506915,0.95392734,"1"
0.005025244,0.9562484,"0"
0.14377181,0.97284466,"0"
0.0037831047,0.67718816,"0"
0.020944802,0.8889845,"0"
0.81068546,0.9902892,"1"
0.44288018,0,"0"
0.000688571,0.98161066,"0"
0.087117724,0,"0"
0.001994761,0.32174423,"1"
0.027735239,0.14418943,"1"
0.9999604,0.8345334,"0"
0.012240485,0,"0"
8.1486294e-05,0,"0"
0.09938806,0,"1"
0.30865404,0,"1"
2.8683799e-05,0.7010338,"0"
0.05637653,0,"0"
0.008603224,0,"1"
0.00087712094,0.84440833,"0"
0.00038536917,0.7363859,"0"
0.00030174394,0,"0"
0.0043140817,0,"0"
0.00570726,0,"0"
0.007903103,0.1085174,"1"
0.099682614,0,"0"
0.47443753,0,"0"
0.00054425397,0,"0"
0.0064025773,0,"0"
0.031628564,0,"1"
2.9286279e-05,0,"0"
0.005312432,0,"0"
0.00013253685,0.86383694,"1"
0.0036985748,0.4173236,"0"
0.00032708343,0,"0"
0.15825075,0.88647395,"0"
0.0003140353,0.76348287,"0"
0.0018264342,0.25738072,"0"
0.0002340992,0,"1"
0.037547946,0.835453,"1"
0.013207717,0.42588797,"0"
0.0022989495,0.25488302,"0"
0.0005527339,0,"0"
0.025366478,0.7691124,"0"
6.380387e-06,0.98416305,"0"
0.03506425,0.88555485,"0"
0.9985587,0,"1"
0.0016274166,0,"0"
0.0012725428,0,"1"
6.246359e-05,0,"0"
0.0039931755,0,"0"
0.010998919,0,"0"
0.004680425,0,"0"
0.021424951,0.7709574,"0"
0.10662633,0.853137,"1"
0.9802027,0.99765426,"1"
9.920968e-06,0.87119424,"0"
0.5909233,0.5118566,"0"
0.00027007228,0,"0"
0.0024412458,0,"0"
0.0079734605,0,"0"
0.015088869,0,"0"
0.17093563,0,"0"
5.753197e-06,0.6931036,"0"
0.00025029934,0,"0"
0.00043942907,0.8873856,"0"
0.00034154404,0,"1"
0.0010068273,0.9100684,"0"
7.55901e-06,0,"1"
0.00079459266,0,"0"
0.001719721,0.85881716,"0"
0.016627636,0.61259353,"0"
8.753814e-06,0,"0"
0.00021975151,0.80236953,"0"
0.0067363125,0,"0"
0.0037385765,0.552003,"0"
5.127242e-05,0.1918574,"1"
1.9567211e-05,0.85221803,"0"
2.9883588e-06,0.55327415,"0"
0.000442755,0.94903845,"0"
0.0012559042,0,"1"
0.0053324252,0,"0"
0.012619464,0.75793105,"1"
0.022293866,0,"1"
0.00027173897,0,"1"
0.046969067,0.6458855,"0"
0.998922,0.98307264,"0"
0.005476729,0,"0"
0.22845536,0,"0"
0.00080939755,0.8764558,"0"
0.042323142,0,"0"
0.017463123,0,"0"
0.027179569,0,"1"
0.014798832,0,"0"
0.9916903,0.88750196,"0"
0.000110215195,0,"1"
0.0486731,0.7123113,"0"
0.0029163472,0.7808044,"0"
0.541797,0,"1"
0.0022106902,0,"0"
0.006325969,0.57978606,"1"
0.016088134,0.94877917,"0"
0.078250915,0.90588564,"0"
0.00011664596,0,"0"
0.0260526,0.9622984,"1"
9.320751e-05,0,"0"
0.0016143043,0.90665686,"0"
0.0031966283,0,"0"
0.018369226,0,"1"
1.047563e-06,0.7821803,"0"
0.2472465,0.6282616,"1"
0.007983201,0.44791263,"0"
0.0010836476,0.98961276,"0"
0.00020136999,0.056657765,"0"
0.9865697,0,"0"
4.335177e-05,0,"1"
5.0478848e-05,0,"0"
0.1185797,0.8054784,"0"
0.00136999,0.35246915,"0"
0.001967459,0.6194486,"0"
4.9939126e-06,0,"0"
0.00045159122,0,"0"
0.03085959,0.59329015,"0"
1.2922147e-06,0.97153497,"0"
0.0015082138,0,"0"
0.17095704,0,"1"
1,0.97569263,"1"
0.029857675,0.62077934,"0"
0.999959,0,"1"
0.00080588355,0,"0"
0.0034882259,0,"0"
0.0007544851,0,"1"
0.0003404022,0,"1"
3.3355667e-05,0.9618185,"0"
2.342449e-10,0,"0"
0.08873972,0.8001137,"0"
8.804819e-06,0,"0"
4.690781e-05,0.1732633,"1"
0.0015897335,0.043862432,"0"
0.00025183568,0,"0"
0.06224845,0,"1"
7.621112e-05,0.8738208,"0"
0.001274009,0,"0"
0.00538421,0,"0"
0.025131943,0.7154161,"0"
4.2712213e-06,0,"0"
1.5398905e-06,0.29218632,"0"
0.0007361009,0.8945342,"0"
0.0047674533,0.72432613,"0"
0.100211464,0,"0"
0.0144280745,0.9801649,"0"
0.10271891,0.9592183,"0"
0.0003134138,0,"0"
0.26311722,0.9037491,"1"
0.16088556,0.6955835,"1"
0.014056871,0.6533842,"0"
0.026693422,0.980117,"1"
0.0028365166,0,"1"
0.00056347286,0.42446756,"0"
0.0053463234,0,"0"
5.6265962e-06,0.4925924,"0"
0.9422166,0.893329,"1"
0.0015009714,0.9315797,"0"
6.3234744e-05,0,"0"
0.0194219,0,"0"
4.73426e-05,0,"0"
0.030004317,0.6552122,"0"
0.0014168088,0,"0"
0.0066967355,0.65350866,"0"
0.004497466,0.92395157,"0"
0.54195035,0,"0"
0.0043829796,0.7631119,"0"
0.19650231,0,"1"
0.292449,0.50082797,"1"
0.019660838,0.91884094,"1"
1.6042919e-05,0,"1"
0.0012327025,0,"0"
0.77872163,0.89339715,"1"
0.9124608,0,"0"
0.005547236,0.23595653,"1"
0.00032288313,0,"1"
0.0009871555,0,"0"
0.004221559,0.72961646,"0"
0.04805543,0.32400694,"0"
0.03526296,0,"0"
0.049162075,0.95080626,"1"
0.027083345,0.38528654,"0"
0.019551968,0.88530326,"0"
0.0148977125,0.8672459,"0"
0.0013782857,0,"0"
0.0024945638,0.9218482,"1"
0.0003402535,0.6834993,"0"
0.009102263,0.34193844,"1"
0.0006363031,0.02124395,"0"
1.8806785e-06,0.45509344,"0"
0.9999348,0.77897614,"1"
1.4989856e-05,0,"0"
6.0359045e-05,0,"0"
1.3666664e-06,0,"0"
0.00017452435,0,"0"
0.05484502,0.9647675,"0"
3.3385106e-05,0,"0"
0.00084518216,0,"0"
0.0019277353,0,"0"
0.0010379431,0.81069654,"0"
0.042272493,0.9373824,"0"
0.00016504688,0.833494,"0"
0.0032217386,0.84848034,"1"
0.0034788968,0.4597913,"0"
1.4816399e-07,0,"1"
0.019544438,0.9856112,"1"
0.0023797827,0.07829242,"1"
0.25033972,0.5867454,"0"
0.99917126,0.4984774,"1"
0.011610849,0,"0"
0.16085987,0.20918125,"0"
5.810816e-09,0.9766699,"0"
0.014537048,0.8541544,"1"
0.00067298656,0,"0"
0.00018094748,0.6696316,"0"
0.040025514,0,"0"
0.008525358,0,"1"
0.07896656,0,"0"
0.42248884,0,"1"
0.0015779781,0,"1"
0.00077684765,0,"0"
3.4123535e-05,0.9245473,"0"
2.7621007e-05,0,"1"
1.1049761e-05,0.54653764,"1"
0.08019005,0,"0"
7.843924e-05,0.7165471,"0"
0.0005959916,0,"0"
0.20748988,0,"1"
2.5322528e-05,0.5385531,"0"
0.013026369,0,"0"
0.11301773,0,"0"
0.6569758,0.61650026,"1"
0.0083112065,0.9602699,"1"
0.656199,0,"1"
0.62462515,0.7335873,"1"
0.052806616,0.6766809,"0"
0.00022921585,0.6491694,"0"
0.017500741,0,"0"
0.0049408213,0.652887,"0"
1.3217187e-06,0.6506854,"0"
0.00045060046,0,"0"
1.890536e-05,0,"0"
0.9331085,0.9161025,"1"
0.102122396,0.8612296,"1"
0.05697038,0,"0"
0.016979825,0.8709141,"0"
0.0006603027,0,"0"
0.08751429,0.73171973,"1"
0.2059417,0,"1"
0.017199602,0.48774624,"0"
0.18070579,0.97812134,"0"
0.020750742,0.38073885,"0"
0.09281192,0.26215777,"1"
0.03428476,0.18496671,"0"
7.2272456e-07,0.7642039,"0"
8.974932e-05,0,"0"
0.0022401868,0.990113,"1"
0.0029695104,0.5869468,"1"
0.9976839,0.54440236,"1"
6.678676e-08,0.9092659,"0"
0.3214639,0.7380138,"1"
0.0038060322,0,"0"
0.0028924083,0.8324079,"0"
0.010514391,0.6969621,"0"
0.64770216,0.741149,"1"
0.21564475,0.30163974,"1"
0.007413495,0.8876031,"1"
4.3784825e-05,0,"1"
0.026125295,0.8418095,"1"
0.0052207643,0,"0"
0.94355756,0,"1"
0.0006865357,0,"0"
0.00018834867,0,"0"
9.8321165e-05,0,"0"
0.0024480228,0.6331784,"1"
1.9272142e-05,0.9345816,"0"
0.019994024,0,"1"
0.3231175,0.9895225,"1"
0.12156929,0.8993954,"0"
0.82122266,0,"1"
0.0018719736,0.9619222,"0"
0.0011277411,0.7293598,"1"
0.00251532,0.9937597,"1"
0.028180841,0,"1"
0.9003994,0.8566381,"1"
5.865376e-05,0,"0"
0.00071715954,0,"0"
9.278208e-12,0.8825087,"0"
0.80374515,0.48953652,"1"
0.05403295,0.9372424,"1"
0.016777582,0.12549944,"0"
0.0016755643,0,"0"
0.032206967,0,"1"
5.157804e-06,0.36781508,"0"
0.00013803963,0,"0"
0.00040709515,0.83384854,"0"
5.1202824e-06,0.72660273,"0"
0.0013962254,0,"0"
2.5498313e-05,0.42492604,"0"
7.3317615e-08,0.5238886,"0"
0.0005975711,0.9022481,"0"
0.01233118,0.87522864,"0"
0.006762579,0,"0"
0.0037893204,0.96672505,"0"
0.005518412,0,"1"
0.008207908,0.64871156,"0"
0.065224,0.21287866,"1"
0.008617197,0.22627869,"1"
0.002557498,0.8189525,"0"
0.0060431412,0.26007375,"0"
0.020385077,0,"0"
1.2732957e-05,0.17948808,"0"
1.679452e-05,0.65891325,"0"
0.0027486898,0.27208734,"1"
0.008591551,0.68636113,"1"
0.0011381931,0,"1"
0.28123668,0,"0"
0.01746313,0,"1"
0.1072117,0.43420473,"0"
0.009691286,0.8996294,"0"
1,0,"1"
0.9998362,0,"0"
0.001774295,0.72063637,"0"
0.09820744,0.77748597,"0"
0.09048375,0.8945547,"0"
0.019905895,0,"0"
3.846476e-05,0,"1"
0.00033693304,0.63041097,"0"
0.008434605,0,"1"
0.008238166,0,"0"
4.094024e-06,0.6084481,"0"
0.61625624,0.9658887,"1"
0.19947352,0,"0"
0.021813126,0.8909343,"0"
0.00012104882,0,"0"
2.7510427e-07,0.4136738,"0"
1.3971284e-05,0,"1"
0.0021263408,0.9028365,"1"
0.00010910448,0,"1"
0.058990464,0.7732819,"0"
0.00015134152,0.5043327,"0"
0.002208371,0.9573454,"1"
0.016230358,0,"1"
0.06962868,0.8306553,"0"
0.0019231015,0,"0"
0.0005307392,0.9108999,"1"
0.10845996,0.85103035,"1"
0.00021336347,0.9492725,"0"
0.0037343646,0,"0"
0.014345079,0.8525563,"0"
0.0007173277,0,"0"
0.00039559614,0.5462161,"0"
0.043736447,0.28264388,"1"
7.918305e-07,0,"0"
0.0009087776,0.3168545,"0"
0.0005334271,0.77559245,"0"
0.010272858,0.77522606,"0"
0.10494022,0,"0"
0.12214563,0,"1"
0.0010853388,0.8802352,"1"
0.11075426,0.47616628,"1"
0.00990843,0,"0"
0.001211021,0,"0"
0.083869465,0.9901854,"0"
2.3359977e-05,0.8879999,"0"
0.054696307,0,"1"
0.7594522,0.97120273,"0"
0.017752405,0.5730414,"1"
0.009570688,0.862663,"1"
0.0020121452,0,"0"
0.000108910725,0,"0"
0.001041766,0.76462907,"0"
0.0017070278,0.6513968,"0"
0.07514166,0,"1"
0.12061315,0.88978595,"1"
0.00031856698,0.78573775,"0"
2.8029248e-05,0.76373833,"1"
0.0004489674,0,"1"
0.00019551413,0.36585474,"1"
0.07608329,0,"0"
1,0.819195,"1"
0.00070792664,0.42300946,"0"
0.21169937,0.6907511,"1"
0.0054640067,0,"0"
0.9992084,0,"1"
0.006333995,0.84461457,"0"
0.0042801998,0.66305184,"1"
0.02854685,0.54354984,"0"
0.01968256,0,"1"
0.030168192,0,"0"
0.007296911,0.5893779,"0"
0.0019620387,0,"1"
0.0008843665,0,"0"
0.07404778,0,"0"
0.0061091324,0.1136673,"0"
0.0023118816,0.35528436,"0"
0.05456623,0.6596647,"0"
1.6585793e-05,0,"0"
1.5996972e-07,0.6781421,"0"
2.9110495e-05,0,"0"
0.00026251673,0,"0"
0.0021472576,0,"0"
0.35785916,0.78627425,"0"
0.00678298,0.80896986,"1"
1.2796574e-05,0,"0"
0.00038644046,0,"0"
0.024694819,0.9661261,"0"
5.3350304e-06,0.92797655,"1"
0.00020248785,0,"0"
0.30449054,0.8733514,"1"
2.7696315e-05,0,"0"
0.0057089785,0.8983301,"0"
0.0047033695,0,"0"
0.00603247,0.6404483,"1"
0.0062522795,0.30930388,"0"
0.00022578027,0.9246365,"1"
0.7752563,0.56016815,"0"
0.00020107703,0.18970484,"0"
0.020547096,0.04656267,"0"
0.00011424837,0.66883725,"1"
0.0012106841,0.9316657,"0"
0.004838707,0,"1"
0.043426212,0,"0"
1.6274618e-05,0.69936734,"1"
0.00015443876,0.038414206,"0"
9.44464e-07,0,"1"
0.0032526816,0.81193584,"0"
0.5913054,0.35176036,"0"
0.019164454,0.9398819,"0"
0.008672058,0.83633065,"0"
0.002665471,0,"0"
0.0070536686,0.559702,"0"
0.039272692,0,"0"
0.12515672,0,"0"
6.484238e-06,0.9197519,"1"
0.003141547,0.9792682,"0"
0.11414814,0,"0"
0.0011984179,0.1987967,"0"
0.00014265232,0,"1"
7.528067e-08,0,"0"
8.714535e-05,0,"0"
8.3721275e-08,0,"1"
0.010530631,0.22251302,"0"
0.00011619857,0,"0"
0.10387355,0.96577126,"0"
7.1776035e-06,0,"0"
0.0016398613,0.5965335,"1"
9.787506e-05,0.6195857,"0"
0.056267433,0,"0"
0.020374777,0.90399605,"1"
0.14806443,0.050889563,"0"
0.9992873,0.28978863,"0"
0.029423362,0,"0"
3.3513337e-05,0,"0"
0.00015490038,0.32304913,"0"
3.923556e-06,0,"0"
0.014210817,0,"0"
4.7499265e-07,0,"0"
0.0223011,0.30802622,"1"
3.826409e-05,0.929338,"0"
0.0050254567,0.6460088,"0"
0.004807829,0,"0"
5.129525e-06,0,"1"
0.011932876,0,"0"
0.00027632143,0.5320905,"0"
0.013447054,0.8744679,"1"
0.01573389,0.7301315,"0"
0.00045228095,0,"0"
0.0002544437,0.5597463,"0"
0.03571146,0.5669055,"0"
0.99997544,0,"1"
0.000421118,0,"0"
6.079726e-06,0.8110909,"0"
3.6640133e-05,0.7568129,"0"
0.0037669542,0.8328552,"0"
0.45332575,0.64749724,"1"
2.9468298e-05,0,"0"
0.8306125,0.91508996,"0"
0.034910116,0.90243435,"0"
0.00048495768,0.87933224,"1"
0.00023409944,0,"1"
0.11633384,0.12253579,"0"
0.013645844,0.25695285,"1"
0.00054786267,0.7532232,"0"
0.000636026,0.7895889,"0"
4.94759e-07,0.69405204,"1"
0.00021637068,0.17565836,"0"
3.891319e-06,0.44681877,"1"
0.014687118,0,"0"
0.5550983,0,"1"
0.04930356,0,"1"
0.0108790025,0.9369159,"0"
0.0040257764,0.43906164,"0"
0.007839645,0.11557929,"0"
0.004713475,0.33224905,"0"
1,0.6929998,"1"
9.55668e-05,0,"1"
0.023889208,0.83982164,"0"
0.01048686,0,"1"
0.54241294,0.9695883,"0"
0.05091679,0.9542902,"0"
0.14994583,0.8394834,"0"
0.00788964,0.32308474,"0"
0.0001277101,0.8101867,"0"
0.08861925,0,"0"
0.00052234234,0,"1"
0.89369667,0,"0"
0.0030104308,0,"0"
0.018476848,0.5250339,"0"
0.011133283,0.94289887,"0"
2.344882e-06,0,"0"
0.25930884,0,"0"
0.9648493,0.98786795,"1"
7.6708966e-05,0.53923166,"0"
2.4381228e-05,0,"1"
0.49570766,0,"1"
0.002168443,0.90150464,"0"
0.7654542,0.17427713,"0"
2.8179454e-09,0,"1"
0.00048041606,0.764976,"0"
0.00015434924,0,"0"
0.97692865,0,"0"
0.0004160701,0,"0"
0.050590314,0.582256,"1"
0.7916401,0,"0"
0.0005388681,0.8289339,"0"
0.0035505565,0.87349504,"0"
1.7682935e-06,0,"0"
2.3362983e-05,0,"0"
0.002927048,0,"0"
0.9712603,0.96816784,"0"
8.204051e-07,0.45025268,"0"
0.00017528652,0.7937061,"0"
0.011822286,0,"0"
0.0003393165,0.3723538,"1"
0.014281096,0,"1"
2.9663692e-05,0.9351248,"1"
4.1270346e-06,0,"1"
0.9711816,0.8729446,"0"
0.028608019,0.84470665,"1"
0.0034481466,0.307021,"0"
0.009185011,0.2800693,"0"
0.00058145926,0.979788,"0"
0.057362378,0.8090032,"0"
